order_item_id,order_id,product_id,quantity,unit_price
5026,1688,42,1,50.21
5027,1688,33,1,56.45
5028,1689,10,2,81.47
5029,1689,27,1,73.18
5030,1689,41,1,59.15
5031,1689,20,1,61.8
5032,1689,3,2,645.41
5033,1690,42,2,50.21
5034,1690,19,2,121.07
5035,1691,34,3,101.12
5036,1691,33,2,56.45
5037,1692,27,3,75.65
5038,1693,8,2,253.8
5039,1693,11,3,339.78
5040,1693,31,3,279.89
5041,1693,26,1,38.46
5042,1694,18,3,121.31
5043,1694,14,3,358.16
5044,1694,21,2,62.91
5045,1695,6,1,1105.7
5046,1696,11,2,398.95
5047,1696,24,3,42.41
5048,1696,14,1,358.16
5049,1697,37,3,42.59
5050,1697,29,3,243.6
5051,1697,26,1,35.59
5052,1698,3,3,645.41
5053,1698,23,2,10.43
5054,1698,15,1,289.05
5055,1699,2,3,896.03
5056,1699,16,3,121.53
5057,1699,26,1,38.46
5058,1700,34,2,101.12
5059,1700,24,2,44.99
5060,1701,25,2,27.45
5061,1702,19,2,121.07
5062,1702,38,3,81.59
5063,1702,5,3,859.64
5064,1702,9,1,343.34
5065,1703,11,3,398.95
5066,1703,27,1,80.16
5067,1704,38,2,81.59
5068,1704,27,3,80.16
5069,1704,12,3,272.12
5070,1704,13,1,226.75
5071,1704,23,3,10.43
5072,1705,31,3,327.1
5073,1705,26,3,38.46
5074,1705,36,2,22.54
5075,1705,33,2,56.45
5076,1705,30,1,185.37
5077,1706,7,1,848.08
5078,1706,21,3,62.91
5079,1707,26,1,32.95
5080,1707,1,2,1094.43
5081,1708,5,2,859.64
5082,1708,20,3,54.39
5083,1708,42,1,50.21
5084,1708,15,3,289.05
5085,1708,3,1,645.41
5086,1709,40,3,31.96
5087,1709,35,1,25.14
5088,1709,28,3,328.32
5089,1709,42,1,50.21
5090,1709,21,1,62.91
5091,1710,15,1,272.65
5092,1710,22,2,12.8
5093,1711,40,1,31.96
5094,1711,26,2,38.46
5095,1711,9,1,343.34
5096,1711,37,1,46.75
5097,1711,35,2,25.14
5098,1712,34,2,101.12
5099,1713,1,2,1154.6
5100,1713,20,1,61.8
5101,1713,16,2,121.53
5102,1714,21,2,62.91
5103,1714,26,1,38.46
5104,1714,7,1,848.08
5105,1714,1,2,1029.79
5106,1714,4,3,185.43
5107,1715,40,3,27.8
5108,1715,38,2,81.59
5109,1715,39,2,26.44
5110,1716,18,3,121.31
5111,1716,29,2,243.6
5112,1716,19,1,121.07
5113,1717,21,1,62.91
5114,1717,5,2,859.64
5115,1718,41,1,59.15
5116,1718,3,1,645.41
5117,1718,36,1,26.14
5118,1718,23,3,10.43
5119,1719,3,3,645.41
5120,1719,39,3,26.58
5121,1719,5,3,794.02
5122,1720,18,3,121.31
5123,1720,40,3,31.96
5124,1720,26,2,34.58
5125,1721,16,3,121.53
5126,1721,1,1,1154.6
5127,1721,20,1,61.8
5128,1721,21,3,62.91
5129,1721,8,1,253.3
5130,1722,3,3,645.41
5131,1722,16,3,121.53
5132,1723,29,3,243.6
5133,1724,6,3,1195.82
5134,1724,25,3,27.45
5135,1724,19,1,121.07
5136,1725,13,3,226.75
5137,1726,4,3,185.43
5138,1726,28,3,328.32
5139,1726,32,1,388.54
5140,1726,3,1,645.41
5141,1726,33,3,51.93
5142,1727,15,3,289.05
5143,1727,6,1,1195.82
5144,1727,13,2,200.34
5145,1728,11,1,398.95
5146,1728,26,1,38.46
5147,1728,16,2,115.38
5148,1729,2,1,896.03
5149,1729,21,2,62.91
5150,1730,19,3,121.07
5151,1730,31,3,327.1
5152,1730,4,3,185.43
5153,1731,5,3,859.64
5154,1731,40,2,31.96
5155,1731,37,2,46.75
5156,1731,22,2,11.4
5157,1732,1,3,1154.6
5158,1732,24,3,44.99
5159,1732,15,1,259.75
5160,1732,9,3,343.34
5161,1733,4,1,185.43
5162,1733,22,1,12.8
5163,1733,26,1,38.46
5164,1733,16,1,121.53
5165,1734,1,3,1080.66
5166,1734,40,3,27.54
5167,1734,35,1,23.23
5168,1735,39,2,30.05
5169,1736,37,2,46.75
5170,1736,30,1,185.37
5171,1736,39,1,30.05
5172,1737,3,2,645.41
5173,1737,9,3,343.34
5174,1737,30,2,185.37
5175,1737,23,3,10.43
5176,1738,19,1,121.07
5177,1738,22,3,12.8
5178,1738,15,3,289.05
5179,1738,33,2,56.45
5180,1738,6,2,1195.82
5181,1739,26,3,38.46
5182,1739,11,1,398.95
5183,1739,39,2,27.64
5184,1740,7,3,848.08
5185,1740,27,2,71.73
5186,1740,9,3,343.34
5187,1740,20,2,61.8
5188,1741,24,3,44.99
5189,1742,5,2,859.64
5190,1743,7,2,848.08
5191,1743,21,3,54.28
5192,1743,28,2,328.32
5193,1743,4,1,185.43
5194,1744,25,2,27.45
5195,1745,30,2,185.37
5196,1745,38,1,81.59
5197,1745,4,3,169.54
5198,1746,20,2,61.8
5199,1746,26,1,38.46
5200,1746,38,1,81.59
5201,1746,14,3,358.16
5202,1747,36,1,26.14
5203,1747,1,1,1154.6
5204,1747,24,3,44.99
5205,1747,30,2,185.37
5206,1748,42,1,50.21
5207,1749,16,3,121.53
5208,1749,14,3,358.16
5209,1749,13,3,205.56
5210,1749,10,2,81.47
5211,1750,21,1,62.91
5212,1750,16,2,121.53
5213,1751,29,1,243.6
5214,1751,31,3,327.1
5215,1752,3,1,645.41
5216,1752,9,1,343.34
5217,1753,40,3,31.96
5218,1753,13,1,226.75
5219,1753,15,2,289.05
5220,1753,12,1,272.12
5221,1754,22,3,12.8
5222,1754,21,2,59.3
5223,1754,6,2,1195.82
5224,1754,18,3,121.31
5225,1755,2,1,896.03
5226,1756,10,2,81.47
5227,1756,12,3,272.12
5228,1757,14,2,358.16
5229,1757,5,3,859.64
5230,1758,31,1,327.1
5231,1758,2,2,795.54
5232,1758,29,1,243.6
5233,1759,9,1,343.34
5234,1759,41,1,59.15
5235,1759,19,3,121.07
5236,1760,42,2,50.21
5237,1761,27,1,80.16
5238,1761,9,2,343.34
5239,1761,24,1,44.99
5240,1761,37,1,46.75
5241,1762,41,2,59.15
5242,1762,26,2,38.46
5243,1762,17,2,42.95
5244,1763,14,3,358.16
5245,1763,38,3,81.59
5246,1763,37,2,46.75
5247,1763,32,3,388.54
5248,1763,35,1,25.14
5249,1764,19,3,121.07
5250,1765,19,3,121.07
5251,1765,14,2,308.05
5252,1765,9,3,343.34
5253,1765,15,3,289.05
5254,1766,22,3,12.8
5255,1767,12,3,272.12
5256,1768,9,3,343.34
5257,1768,13,3,226.75
5258,1769,22,3,12.8
5259,1769,26,3,38.46
5260,1770,10,3,81.47
5261,1770,9,2,314.41
5262,1770,14,2,323.14
5263,1770,29,2,243.6
5264,1770,34,3,101.12
5265,1771,20,3,61.8
5266,1771,30,2,185.37
5267,1771,37,3,46.75
5268,1771,39,2,30.05
5269,1772,13,3,226.75
5270,1772,35,2,25.14
5271,1772,16,2,121.53
5272,1772,1,1,1154.6
5273,1773,25,2,23.6
5274,1774,33,2,56.45
5275,1774,27,3,80.16
5276,1774,18,2,121.31
5277,1774,22,2,12.8
5278,1775,31,1,290.67
5279,1775,28,2,328.32
5280,1775,18,2,121.31
5281,1776,5,2,859.64
5282,1776,27,1,80.16
5283,1776,25,2,27.45
5284,1777,31,1,327.1
5285,1777,19,3,121.07
5286,1777,1,1,1154.6
5287,1777,10,1,81.47
5288,1777,13,2,226.75
5289,1778,27,1,80.16
5290,1778,13,2,226.75
5291,1779,4,3,168.95
5292,1779,12,3,272.12
5293,1779,3,3,645.41
5294,1779,22,2,12.8
5295,1780,28,3,328.32
5296,1780,41,3,59.15
5297,1780,5,1,859.64
5298,1780,39,2,30.05
5299,1780,31,3,327.1
5300,1781,1,1,1154.6
5301,1781,20,2,61.8
5302,1781,21,2,62.91
5303,1781,3,3,645.41
5304,1781,30,1,185.37
5305,1782,17,3,39.33
5306,1782,2,2,825.89
5307,1782,22,2,12.8
5308,1782,38,3,81.59
5309,1782,41,1,59.15
5310,1783,22,2,12.8
5311,1783,34,1,101.12
5312,1784,37,3,46.75
5313,1785,24,1,44.99
5314,1785,40,2,31.96
5315,1785,8,3,280.21
5316,1785,20,1,61.8
5317,1786,21,2,56.12
5318,1786,42,1,50.21
5319,1786,34,1,101.12
5320,1786,26,2,35.16
5321,1786,33,3,56.45
5322,1787,27,1,76.01
5323,1787,31,1,327.1
5324,1787,19,2,121.07
5325,1787,34,3,101.12
5326,1788,34,1,101.12
5327,1789,24,2,44.99
5328,1789,22,3,12.8
5329,1789,37,2,46.75
5330,1789,20,1,57.01
5331,1790,33,1,56.45
5332,1790,38,3,75.13
5333,1790,2,2,896.03
5334,1790,10,2,81.47
5335,1790,11,3,398.95
5336,1791,18,3,121.31
5337,1791,30,3,185.37
5338,1791,29,2,243.6
5339,1791,38,2,81.59
5340,1791,21,3,58.62
5341,1792,29,3,243.6
5342,1793,32,3,388.54
5343,1793,39,2,30.05
5344,1793,4,3,185.43
5345,1794,14,2,358.16
5346,1794,33,1,56.45
5347,1794,17,1,42.95
5348,1794,36,2,22.84
5349,1794,29,2,243.6
5350,1795,2,3,844.81
5351,1795,41,3,59.15
5352,1795,22,3,12.8
5353,1795,6,3,1195.82
5354,1795,36,1,26.14
5355,1796,1,1,1154.6
5356,1796,26,1,38.46
5357,1796,25,1,27.45
5358,1796,39,1,30.05
5359,1797,15,3,289.05
5360,1797,18,2,121.31
5361,1798,21,2,62.91
5362,1798,3,2,645.41
5363,1799,13,2,226.75
5364,1799,22,1,12.8
5365,1800,14,2,358.16
5366,1800,7,3,792.46
5367,1801,9,3,343.34
5368,1801,42,3,50.21
5369,1801,6,3,1195.82
5370,1802,20,2,61.8
5371,1803,5,1,859.64
5372,1803,20,3,53.47
5373,1803,31,1,327.1
5374,1804,35,3,25.14
5375,1804,29,3,243.6
5376,1804,8,3,256.08
5377,1804,21,2,62.91
5378,1805,41,3,59.15
5379,1805,20,2,61.8
5380,1806,2,3,896.03
5381,1806,15,2,289.05
5382,1806,28,1,328.32
5383,1807,33,3,56.45
5384,1807,14,2,358.16
5385,1807,8,1,280.21
5386,1807,23,3,10.43
5387,1808,36,3,26.14
5388,1808,14,2,358.16
5389,1808,3,3,645.41
5390,1808,9,3,343.34
5391,1809,25,3,27.45
5392,1810,16,2,121.53
5393,1810,38,2,81.59
5394,1810,28,2,328.32
5395,1810,25,3,27.45
5396,1810,2,1,896.03
5397,1811,19,2,121.07
5398,1811,42,3,43.0
5399,1811,6,1,1195.82
5400,1811,41,1,59.15
5401,1811,32,1,388.54
5402,1812,7,2,848.08
5403,1812,15,2,289.05
5404,1812,20,1,61.8
5405,1813,29,3,243.6
5406,1813,19,1,121.07
5407,1813,2,2,896.03
5408,1813,9,1,343.34
5409,1814,41,3,59.15
5410,1814,23,2,10.43
5411,1814,2,1,841.43
5412,1814,37,2,46.75
5413,1815,27,1,80.16
5414,1815,28,3,328.32
5415,1815,5,1,859.64
5416,1815,1,1,1079.44
5417,1816,38,3,81.59
5418,1816,35,2,25.14
5419,1816,3,2,645.41
5420,1816,5,3,859.64
5421,1816,14,1,358.16
5422,1817,18,2,121.31
5423,1817,26,3,38.46
5424,1817,8,1,280.21
5425,1818,24,2,44.99
5426,1818,28,1,328.32
5427,1818,20,1,61.8
5428,1818,9,1,343.34
5429,1819,42,3,50.21
5430,1819,25,3,27.45
5431,1819,40,3,31.96
5432,1820,6,1,1127.33
5433,1820,20,3,61.8
5434,1820,39,1,30.05
5435,1821,18,3,121.31
5436,1821,19,3,121.07
5437,1822,37,2,46.75
5438,1822,1,1,1154.6
5439,1823,6,3,1195.82
5440,1823,24,1,44.99
5441,1823,31,1,327.1
5442,1823,19,3,121.07
5443,1824,5,3,731.89
5444,1824,9,2,343.34
5445,1825,33,1,50.96
5446,1826,31,3,281.05
5447,1826,16,1,121.53
5448,1826,6,2,1195.82
5449,1826,20,2,61.8
5450,1826,14,1,358.16
5451,1827,30,3,185.37
5452,1827,7,2,848.08
5453,1827,3,2,645.41
5454,1827,40,1,31.96
5455,1827,26,3,38.46
5456,1828,13,1,226.75
5457,1828,16,1,103.7
5458,1828,5,1,859.64
5459,1828,24,1,44.99
5460,1828,17,2,42.95
5461,1829,21,1,62.91
5462,1830,2,2,896.03
5463,1830,26,1,38.46
5464,1831,2,2,896.03
5465,1831,7,1,848.08
5466,1832,18,1,121.31
5467,1832,3,1,645.41
5468,1833,24,2,38.37
5469,1834,8,1,280.21
5470,1835,15,1,289.05
5471,1835,42,3,50.21
5472,1836,17,1,42.95
5473,1836,22,3,12.8
5474,1836,27,2,80.16
5475,1836,19,2,121.07
5476,1836,9,1,343.34
5477,1837,4,2,185.43
5478,1837,38,2,81.59
5479,1838,18,3,121.31
5480,1838,37,2,46.75
5481,1839,22,3,12.8
5482,1840,37,2,46.75
5483,1840,5,2,859.64
5484,1840,18,2,121.31
5485,1841,27,2,80.16
5486,1841,20,2,61.8
5487,1841,7,2,848.08
5488,1841,18,3,121.31
5489,1842,26,3,38.46
5490,1842,28,1,328.32
5491,1842,21,3,62.91
5492,1843,36,1,26.14
5493,1843,22,3,12.8
5494,1843,16,2,121.53
5495,1843,10,3,81.47
5496,1843,19,1,121.07
5497,1844,13,2,226.75
5498,1844,41,3,59.15
5499,1844,36,3,26.14
5500,1844,15,3,289.05
5501,1845,26,3,38.46
5502,1846,40,3,31.96
5503,1846,39,1,30.05
5504,1847,6,1,1195.82
5505,1847,7,1,722.83
5506,1847,26,1,38.46
5507,1847,33,2,51.88
5508,1847,42,1,50.21
5509,1848,36,3,26.14
5510,1848,2,1,849.37
5511,1848,9,2,343.34
5512,1848,25,1,27.45
5513,1849,21,2,62.91
5514,1849,42,3,50.21
5515,1850,23,1,10.43
5516,1850,26,2,36.27
5517,1850,14,3,358.16
5518,1851,17,3,42.95
5519,1851,33,2,56.45
5520,1851,6,3,1195.82
5521,1851,8,3,280.21
5522,1851,12,3,249.86
5523,1852,8,2,280.21
5524,1852,3,3,574.5
5525,1852,7,3,848.08
5526,1852,25,3,27.45
5527,1852,11,3,369.2
5528,1853,14,2,358.16
5529,1853,31,1,327.1
5530,1853,27,2,80.16
5531,1854,17,2,42.95
5532,1854,6,1,1046.47
5533,1854,4,3,165.04
5534,1854,5,2,859.64
5535,1854,28,3,328.32
5536,1855,42,1,50.21
5537,1855,11,2,398.95
5538,1855,3,1,645.41
5539,1856,40,3,28.1
5540,1857,33,3,56.45
5541,1857,22,1,12.8
5542,1857,20,1,61.8
5543,1858,7,2,748.34
5544,1858,32,2,357.53
5545,1858,38,1,81.59
5546,1858,14,1,358.16
5547,1858,35,1,25.14
5548,1859,9,2,343.34
5549,1860,36,1,26.14
5550,1860,42,2,50.21
5551,1860,6,2,1195.82
5552,1860,19,2,121.07
5553,1860,8,1,280.21
5554,1861,24,1,44.99
5555,1861,32,1,388.54
5556,1861,25,1,25.08
5557,1861,19,2,121.07
5558,1861,28,1,328.32
5559,1862,11,1,350.44
5560,1862,16,1,106.19
5561,1862,42,2,50.21
5562,1863,25,2,27.45
5563,1863,5,2,859.64
5564,1864,5,3,859.64
5565,1864,1,2,1154.6
5566,1864,9,1,343.34
5567,1865,18,3,121.31
5568,1865,34,3,101.12
5569,1865,23,3,10.43
5570,1865,28,1,282.55
5571,1865,25,3,27.45
5572,1866,14,1,358.16
5573,1866,24,1,44.99
5574,1866,33,3,48.86
5575,1866,19,2,110.82
5576,1867,31,1,327.1
5577,1868,8,2,280.21
5578,1868,15,2,289.05
5579,1868,1,2,1062.28
5580,1869,1,3,1154.6
5581,1870,7,3,760.87
5582,1870,32,1,388.54
5583,1870,9,3,303.9
5584,1871,36,1,26.14
5585,1871,10,1,81.47
5586,1872,34,2,101.12
5587,1872,13,3,226.75
5588,1873,18,2,121.31
5589,1873,29,1,243.6
5590,1873,39,1,30.05
5591,1873,8,1,280.21
5592,1873,15,2,289.05
5593,1874,42,3,46.82
5594,1874,34,2,101.12
5595,1875,36,3,26.14
5596,1875,3,1,645.41
5597,1875,39,1,30.05
5598,1875,30,1,185.37
5599,1876,16,3,121.53
5600,1876,20,1,61.8
5601,1876,5,3,859.64
5602,1877,36,3,26.14
5603,1877,27,1,80.16
5604,1877,30,1,167.02
5605,1877,19,3,121.07
5606,1878,32,3,388.54
5607,1878,36,3,26.14
5608,1878,42,2,50.21
5609,1879,40,2,31.96
5610,1879,29,1,243.6
5611,1880,36,2,26.14
5612,1880,21,3,62.91
5613,1880,23,3,10.43
5614,1881,27,3,80.16
5615,1882,10,3,81.47
5616,1882,34,2,86.44
5617,1882,39,2,30.05
5618,1883,29,2,243.6
5619,1883,3,2,645.41
5620,1883,6,1,1195.82
5621,1884,4,1,185.43
5622,1884,9,1,343.34
5623,1884,23,2,10.43
5624,1884,15,1,289.05
5625,1884,41,2,59.15
5626,1885,21,3,62.91
5627,1885,1,1,1154.6
5628,1886,33,2,51.99
5629,1886,1,2,1019.63
5630,1886,3,1,645.41
5631,1887,21,3,62.91
5632,1887,30,2,185.37
5633,1887,19,2,121.07
5634,1888,29,1,243.6
5635,1888,4,1,185.43
5636,1888,16,2,121.53
5637,1889,21,3,62.91
5638,1890,18,1,121.31
5639,1891,39,2,30.05
5640,1891,6,1,1195.82
5641,1891,29,1,209.18
5642,1891,11,2,398.95
5643,1891,7,1,848.08
5644,1892,25,1,27.45
5645,1892,39,1,30.05
5646,1892,14,1,358.16
5647,1892,31,1,327.1
5648,1893,23,2,9.48
5649,1893,1,1,1154.6
5650,1893,12,3,272.12
5651,1893,10,2,81.47
5652,1893,3,2,645.41
5653,1894,12,3,272.12
5654,1895,22,3,12.8
5655,1895,25,2,27.45
5656,1896,20,1,61.8
5657,1896,1,2,1154.6
5658,1896,29,2,243.6
5659,1896,38,1,71.26
5660,1896,40,2,31.96
5661,1897,19,2,121.07
5662,1898,1,2,1154.6
5663,1898,8,3,280.21
5664,1898,40,1,31.96
5665,1898,19,3,121.07
5666,1899,22,3,12.8
5667,1899,4,2,158.11
5668,1899,23,3,10.43
5669,1899,12,1,272.12
5670,1900,5,1,859.64
5671,1900,40,3,28.7
5672,1900,4,3,185.43
5673,1900,10,2,74.38
5674,1901,9,1,343.34
5675,1901,10,1,81.47
5676,1902,41,3,59.15
5677,1902,34,1,101.12
5678,1902,19,1,113.15
5679,1902,42,3,50.21
5680,1903,30,1,185.37
5681,1903,22,3,12.8
5682,1904,14,1,358.16
5683,1905,25,2,27.45
5684,1905,40,3,31.96
5685,1905,14,1,358.16
5686,1905,9,3,343.34
5687,1906,22,1,12.8
5688,1907,2,1,896.03
5689,1907,25,2,27.45
5690,1907,23,2,10.43
5691,1908,5,1,859.64
5692,1908,10,2,81.47
5693,1908,32,1,388.54
5694,1909,21,2,62.91
5695,1909,25,2,27.45
5696,1909,40,3,31.96
5697,1909,31,1,327.1
5698,1910,2,2,896.03
5699,1911,9,3,343.34
5700,1911,37,1,42.88
5701,1911,27,2,80.16
5702,1911,21,2,62.91
5703,1911,25,3,27.45
5704,1912,40,2,31.96
5705,1913,5,3,768.27
5706,1913,9,3,343.34
5707,1914,32,3,388.54
5708,1914,30,3,185.37
5709,1914,36,3,24.6
5710,1915,24,3,44.99
5711,1915,8,3,238.86
5712,1916,19,2,121.07
5713,1917,16,2,121.53
5714,1917,13,1,226.75
5715,1918,26,2,38.46
5716,1919,41,2,59.15
5717,1919,15,1,249.69
5718,1919,9,1,324.43
5719,1919,34,1,101.12
5720,1920,9,3,343.34
5721,1920,25,1,27.45
5722,1920,17,2,42.95
5723,1921,35,2,25.14
5724,1921,39,3,30.05
5725,1922,41,2,59.15
5726,1922,17,3,38.92
5727,1922,39,2,30.05
5728,1923,13,1,226.75
5729,1924,14,1,316.32
5730,1924,24,2,39.79
5731,1924,4,3,185.43
5732,1924,42,3,50.21
5733,1924,1,3,1154.6
5734,1925,41,1,59.15
5735,1925,3,2,645.41
5736,1925,19,2,121.07
5737,1925,17,3,42.95
5738,1925,5,3,859.64
5739,1926,18,3,121.31
5740,1927,4,1,165.09
5741,1927,13,2,226.75
5742,1927,3,2,602.86
5743,1927,40,2,31.96
5744,1927,41,1,55.76
5745,1928,26,3,38.46
5746,1929,28,1,296.01
5747,1930,8,2,280.21
5748,1930,6,3,1195.82
5749,1930,37,3,46.75
5750,1930,31,1,327.1
5751,1931,2,1,896.03
5752,1931,22,2,12.8
5753,1931,35,3,22.24
5754,1932,16,3,121.53
5755,1932,24,3,44.99
5756,1932,38,1,81.59
5757,1933,22,3,12.8
5758,1933,36,2,26.14
5759,1933,3,2,645.41
5760,1933,5,3,859.64
5761,1934,10,3,81.47
5762,1935,25,3,27.45
5763,1935,28,2,291.25
5764,1935,38,3,81.59
5765,1935,36,1,26.14
5766,1936,7,2,848.08
5767,1936,16,1,121.53
5768,1936,1,3,1154.6
5769,1936,35,1,25.14
5770,1937,36,2,26.14
5771,1937,11,2,398.95
5772,1938,19,3,121.07
5773,1938,9,1,312.53
5774,1938,21,1,62.91
5775,1938,31,1,279.61
5776,1938,42,1,50.21
5777,1939,32,2,388.54
5778,1939,14,2,358.16
5779,1939,4,3,185.43
5780,1940,8,1,280.21
5781,1940,38,3,81.59
5782,1940,41,2,59.15
5783,1940,31,2,327.1
5784,1941,34,2,92.17
5785,1941,16,2,121.53
5786,1941,13,2,226.75
5787,1941,19,3,121.07
5788,1942,13,1,226.75
5789,1942,12,1,272.12
5790,1942,9,3,292.57
5791,1942,6,3,1195.82
5792,1942,38,3,81.59
5793,1943,8,1,258.04
5794,1943,6,1,1195.82
5795,1943,22,1,12.8
5796,1943,3,1,645.41
5797,1943,7,3,848.08
5798,1944,39,1,30.05
5799,1944,30,2,185.37
5800,1944,36,3,26.14
5801,1945,26,2,38.46
5802,1945,31,3,327.1
5803,1945,37,2,46.75
5804,1945,6,2,1195.82
5805,1945,17,3,42.95
5806,1946,32,3,355.8
5807,1947,20,3,61.8
5808,1947,26,3,38.46
5809,1948,3,1,645.41
5810,1949,26,1,38.46
5811,1949,4,3,171.81
5812,1949,6,2,1195.82
5813,1949,20,1,61.8
5814,1949,25,1,27.45
5815,1950,16,2,121.53
5816,1950,21,1,62.91
5817,1951,6,1,1020.96
5818,1952,5,2,859.64
5819,1952,36,3,24.68
5820,1953,34,1,101.12
5821,1953,42,2,45.41
5822,1954,40,3,31.96
5823,1955,28,2,328.32
5824,1955,6,3,1110.78
5825,1955,16,1,104.97
5826,1955,27,3,80.16
5827,1956,20,3,61.8
5828,1956,30,1,164.03
5829,1956,17,3,42.95
5830,1956,1,3,1154.6
5831,1956,23,1,9.5
5832,1957,33,3,56.45
5833,1957,19,3,121.07
5834,1957,9,3,343.34
5835,1957,7,1,848.08
5836,1957,36,2,26.14
5837,1958,26,2,38.46
5838,1959,26,1,38.46
5839,1959,9,1,343.34
5840,1959,34,3,101.12
5841,1959,35,3,25.14
5842,1960,30,1,185.37
5843,1960,26,1,38.46
5844,1961,1,2,1027.04
5845,1961,37,2,46.75
5846,1961,13,3,226.75
5847,1961,29,3,243.6
5848,1961,42,3,50.21
5849,1962,16,1,121.53
5850,1962,21,3,62.91
5851,1962,37,2,46.75
5852,1962,35,2,25.14
5853,1962,7,2,848.08
5854,1963,24,3,44.99
5855,1963,35,2,22.48
5856,1963,2,2,896.03
5857,1963,21,3,62.91
5858,1963,5,3,801.44
5859,1964,23,1,10.43
5860,1964,6,2,1195.82
5861,1964,35,1,23.01
5862,1964,29,1,221.76
5863,1965,34,3,101.12
5864,1965,29,2,243.6
5865,1966,10,3,81.47
5866,1967,41,3,59.15
5867,1967,1,3,1013.19
5868,1967,5,3,859.64
5869,1968,10,1,81.47
5870,1968,12,2,272.12
5871,1968,11,1,398.95
5872,1969,32,3,388.54
5873,1970,42,3,50.21
5874,1970,28,2,328.32
5875,1970,9,2,343.34
5876,1970,17,3,42.95
5877,1971,42,2,50.21
5878,1972,32,3,388.54
5879,1972,17,1,42.95
5880,1972,4,2,185.43
5881,1972,25,2,27.45
5882,1973,36,3,26.14
5883,1973,35,3,25.14
5884,1973,27,3,80.16
5885,1973,23,2,10.43
5886,1974,42,3,50.21
5887,1974,36,2,26.14
5888,1974,28,1,328.32
5889,1975,10,3,81.47
5890,1975,2,2,896.03
5891,1976,19,3,121.07
5892,1976,16,3,121.53
5893,1976,11,2,398.95
5894,1976,42,3,50.21
5895,1976,27,3,80.16
5896,1977,21,3,54.57
5897,1977,4,2,185.43
5898,1977,24,1,44.99
5899,1978,39,3,26.95
5900,1978,13,1,226.75
5901,1979,21,1,62.91
5902,1979,18,1,104.78
5903,1979,41,3,59.15
5904,1979,23,1,10.43
5905,1979,1,3,1061.91
5906,1980,36,2,26.14
5907,1980,7,1,848.08
5908,1981,15,3,289.05
5909,1981,32,2,388.54
5910,1982,10,1,81.47
5911,1983,26,1,38.46
5912,1983,23,2,9.32
5913,1984,8,2,280.21
5914,1984,4,3,185.43
5915,1984,34,3,101.12
5916,1985,41,3,59.15
5917,1985,28,3,286.69
5918,1985,3,1,591.55
5919,1986,30,2,161.02
5920,1986,3,1,645.41
5921,1987,9,1,343.34
5922,1988,28,1,328.32
5923,1988,17,2,37.61
5924,1989,26,3,38.46
5925,1989,11,2,398.95
5926,1989,1,1,1154.6
5927,1989,38,2,81.59
5928,1990,22,2,12.8
5929,1990,5,3,859.64
5930,1990,28,3,328.32
5931,1990,32,3,362.15
5932,1990,4,3,185.43
5933,1991,12,1,272.12
5934,1992,34,1,101.12
5935,1992,3,3,645.41
5936,1992,20,1,61.8
5937,1992,33,1,56.45
5938,1992,23,2,9.57
5939,1993,16,2,107.7
5940,1994,40,3,28.08
5941,1994,5,2,859.64
5942,1994,8,1,280.21
5943,1994,22,3,12.8
5944,1994,19,2,121.07
5945,1995,3,3,645.41
5946,1996,8,1,280.21
5947,1996,42,3,50.21
5948,1996,7,3,848.08
5949,1996,21,3,59.16
5950,1997,11,1,398.95
5951,1997,33,1,56.45
5952,1998,15,1,289.05
5953,1998,40,1,31.96
5954,1998,10,1,81.47
5955,1998,11,2,398.95
5956,1999,23,1,10.43
5957,2000,23,3,9.77
5958,2000,39,1,30.05
5959,2000,40,2,29.75
5960,2001,34,3,101.12
5961,2001,16,1,121.53
5962,2001,36,2,26.14
5963,2001,32,1,388.54
5964,2002,4,1,185.43
5965,2002,16,3,121.53
5966,2002,42,2,50.21
5967,2002,18,3,121.31
5968,2003,16,3,121.53
5969,2003,28,1,287.07
5970,2004,4,2,162.15
5971,2005,10,1,81.47
5972,2005,1,3,1154.6
5973,2006,13,3,226.75
5974,2006,5,2,859.64
5975,2006,25,1,27.45
5976,2006,34,3,101.12
5977,2006,8,3,264.47
5978,2007,1,3,1154.6
5979,2007,30,2,185.37
5980,2007,33,1,48.71
5981,2007,38,2,81.59
5982,2007,20,1,61.8
5983,2008,16,1,121.53
5984,2008,18,3,121.31
5985,2008,36,3,26.14
5986,2008,24,1,44.99
5987,2009,38,1,81.59
5988,2010,27,1,80.16
5989,2010,39,2,30.05
5990,2010,31,1,327.1
5991,2011,29,1,243.6
5992,2011,8,1,280.21
5993,2011,33,2,52.17
5994,2011,27,2,80.16
5995,2012,24,2,40.69
5996,2012,32,3,388.54
5997,2012,14,2,358.16
5998,2013,25,2,27.45
5999,2013,5,2,859.64
6000,2013,20,2,61.8
6001,2014,5,2,859.64
6002,2015,24,1,44.99
6003,2016,27,2,80.16
6004,2016,14,2,358.16
6005,2016,17,3,42.95
6006,2016,31,3,327.1
6007,2016,2,1,896.03
6008,2017,2,2,896.03
6009,2018,26,3,38.46
6010,2018,15,2,289.05
6011,2019,8,2,280.21
6012,2019,42,1,50.21
6013,2019,11,1,398.95
6014,2019,31,1,327.1
6015,2019,4,3,159.36
6016,2020,18,1,121.31
6017,2020,31,1,281.77
6018,2021,42,3,50.21
6019,2021,4,3,185.43
